    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 2005.4166  164    25.17    15.67     0.08      22.9710      12.3701       4.7708     958.0979   13633.7531
 2005.4166  165    26.78    14.39     0.10      19.4988      10.4497       5.0740     949.2775   13296.6888
 2005.4166  166    27.11    14.39     0.00      16.5927       8.9010       5.4485     933.1893   12934.0887
 2005.4166  167    28.50    15.17     0.00      15.3269       8.2364       5.8133     909.3440   12609.4794
 2005.4166  168    27.67    16.28     0.00      14.6869       7.9231       6.1054     868.1582   12185.5664
 2005.4166  169    27.89    16.06     0.00      14.0084       7.6167       6.3710     819.5405   11665.0748
 2005.4166  170    29.17    17.22     0.00      13.3850       7.3590       6.6298     773.8173   11100.9574
 2005.4166  171    30.56    18.94     0.00      12.7006       7.0747       6.8721     723.9095   10463.5096
 2005.4166  172    31.94    20.67     0.00      11.8949       6.7252       7.0951     667.4465    9741.4237
 2005.4166  173    32.33    21.44     0.00      10.8838       6.2529       7.2798     599.1741    8921.0963
 2005.4166  174    33.00    21.67     0.00      10.2035       5.9219       7.4062     551.5218    8409.1246
 2005.4166  175    33.17    20.72     0.00       9.8899       5.8058       7.5118     544.9143    7992.0036
 2005.4166  176    34.61    22.39     0.00       9.6946       5.7645       7.6344     544.1724    7695.8650
 2005.4166  177    32.06    23.61     0.00       9.4323       5.6794       7.6960     535.9124    7453.4899
 2005.4166  178    33.67    23.94     0.00       9.1732       5.6108       7.7859     526.3189    7200.8699
 2005.4166  179    35.11    19.50     3.00      33.0614      43.6715       4.7906    1228.0357   24304.2660
 2005.4166  180    32.44    19.17     0.00      23.4453      30.1579       5.4389    1285.2676   18898.2844
 2005.4166  181    33.33    19.39     1.47      37.9648      29.7809       4.3226    1333.7814   15407.7184
 2005.5000  182    29.33    16.00     0.00      26.1258      19.7790       4.8895    1356.5891   11685.3571
 2005.5000  183    26.61    16.22     0.00      19.6313      13.1113       5.3442    1213.9490   11209.6298
 2005.5000  184    30.00    18.50     0.03      17.7139       9.9526       5.8343    1147.9902   10930.3713
 2005.5000  185    27.83    20.00     0.13      16.8837       7.7476       6.0226    1085.9809   10634.6393
 2005.5000  186    27.39    17.39     0.00      15.6959       6.8502       6.3636    1003.2140   10120.4205
 2005.5000  187    29.89    18.00     0.00      14.6204       6.5736       6.7225     923.1614    9491.6749
 2005.5000  188    29.50    17.67     0.00      13.2975       6.1747       6.9888     824.5585    8777.5105
 2005.5000  189    30.83    19.89     0.00      12.0881       5.8056       7.2315     738.4902    8027.3992
 2005.5000  190    31.78    20.67     0.00      10.8017       5.3724       7.4285     649.5902    7213.3017
 2005.5000  191    32.78    19.94     0.00       9.5374       4.9287       7.5902     564.4893    6425.5762
 2005.5000  192    32.67    19.94     0.00       8.6427       4.6316       7.7081     505.3095    5920.4030
 2005.5000  193    31.94    20.00     0.00       7.7551       4.3266       7.7963     457.2246    5348.2568
 2005.5000  194    31.44    19.94     0.28       7.4422       4.0042       7.7475     429.6503    5002.3675
 2005.5000  195    30.67    19.78     0.00       6.4445       3.6200       7.8226     374.5569    4354.5815
 2005.5000  196    32.11    20.39     0.00       5.3939       3.1746       7.9001     314.4516    3685.0461
 2005.5000  197    33.50    20.89     0.00       4.3318       2.6800       7.9413     253.1492    2999.4968
 2005.5000  198    34.89    22.06     0.00       3.3383       2.1756       7.9271     195.1711    2342.5271
 2005.5000  199    34.00    19.50     3.94      40.7400      42.7685       4.5554    1231.3256   21035.8477
 2005.5000  200    29.83    18.67     0.00      26.9765      29.1868       5.1449    1278.8017   16505.5561
 2005.5000  201    30.22    19.50     0.00      20.4605      20.5652       5.7175    1251.0628   12980.0963
 2005.5000  202    34.39    24.50     0.08      18.9912      15.9479       6.2344    1231.7227   10336.8568
 2005.5000  203    33.28    23.50     0.08      18.0024      12.6851       6.6328    1173.5371    9851.5594
 2005.5000  204    36.06    23.44     0.00      16.2432       9.8210       7.1382    1059.2564    8939.4850
 2005.5000  205    37.61    25.39     0.00      13.9342       7.2584       7.5308     903.1013    7736.5279
 2005.5000  206    36.17    24.89     0.00      11.5101       5.8796       7.7613     740.0356    6482.9206
 2005.5000  207    36.22    19.06     3.53      32.1402      12.8445       4.4594    1327.4187   11074.2879
 2005.5000  208    22.22    12.11     1.55      33.8125      13.5069       4.1007    1216.1553   10582.1395
 2005.5000  209    22.83    12.17     0.00      27.2450      10.8968       4.4948    1146.1941   10209.6272
 2005.5000  210    28.22    14.89     0.00      22.1996       8.9257       5.0016    1134.7870   10068.0590
 2005.5000  211    28.61    18.33     0.00      19.1059       7.7596       5.4293    1118.9857    9949.5882
 2005.5000  212    31.50    19.50     0.00      17.7089       7.3229       5.8880    1112.4324    9836.9569
 2005.5834  213    31.72    19.56     0.00      18.2826       7.7550       6.2914    1179.7420    9592.1123
 2005.5834  214    30.56    19.94     0.00      16.4689       7.1972       6.6183    1088.7548    9200.9747
 2005.5834  215    32.00    24.61     0.00      15.6640       7.0642       6.9270    1026.2292    8812.8799
 2005.5834  216    35.06    21.72     0.00      14.1888       6.6785       7.2470     921.3826    8059.0552
 2005.5834  217    26.00    16.00     0.03      12.0200       5.8456       7.3120     764.1517    7157.1821
 2005.5834  218    27.06    11.06     0.00       9.9277       5.0296       7.4578     622.5842    6130.8372
 2005.5834  219    29.39    16.33     0.00       8.7236       4.6015       7.6430     543.3575    5459.7652
 2005.5834  220    33.22    18.00     0.33       8.8210       4.4475       7.6122     539.9780    5425.8406
 2005.5834  221    33.61    21.39     0.00       7.8862       4.1825       7.7938     482.9814    4832.6313
 2005.5834  222    33.50    21.61     0.00       6.3565       3.5581       7.9172     383.9277    3932.2969
 2005.5834  223    33.22    21.22     0.23       5.7928       4.0250       7.9253     340.9676    3566.7637
 2005.5834  224    32.50    21.06     0.51       7.8625       9.8978       7.7711     419.0848    5279.4838
 2005.5834  225    25.11    19.56     0.91      16.2186      11.3567       6.8509     958.0278    9171.5902
 2005.5834  226    21.22    13.06     0.63      16.6524       7.7134       6.1446     976.5545    9562.5538
 2005.5834  227    23.83    13.17     0.00      14.6751       6.0346       6.6219     906.2747    9039.4872
 2005.5834  228    26.39    14.39     0.00      12.9561       5.6142       7.0665     806.0587    8195.8413
 2005.5834  229    28.33    16.28     0.00      11.0622       5.1286       7.4089     681.9454    7044.8309
 2005.5834  230    28.00    17.94     0.00       9.4205       4.6282       7.6127     573.2107    6051.3031
 2005.5834  231    33.78    18.44     0.00       7.7629       4.0609       7.8303     467.4577    4955.1699
 2005.5834  232    29.22    18.56     0.46       8.3493       4.0156       7.6497     493.4229    5324.6009
 2005.5834  233    31.56    18.50     0.00       7.3077       3.7428       7.8265     430.9929    4656.3178
 2005.5834  234    32.28    18.17     0.00       5.8360       3.1853       7.9161     337.4989    3755.2518
 2005.5834  235    27.28    17.44     0.00       4.4269       2.5445       7.8758     248.3137    2928.6620
 2005.5834  236    25.56    17.50     0.00       3.4469       2.0772       7.8281     189.1396    2354.4790
 2005.5834  237    24.00    18.72     0.00       2.7788       1.7427       7.7657     150.2133    1966.3697
 2005.5834  238    30.72    19.94     0.71       4.8364       2.5117       7.8540     237.8377    3002.5303
 2005.5834  239    30.22    16.06     0.00       3.3885       1.8979       7.8776     175.1005    2262.8562
 2005.5834  240    31.89    16.39     0.08       2.6257       1.5576       7.8824     130.8005    1756.1041
 2005.5834  241    30.89    14.67     0.13       2.1622       1.3216       7.8372     104.2076    1449.4126
 2005.5834  242    30.06    14.83     0.00       1.8987       1.1960       7.7865      90.1195    1298.2789
 2005.5834  243    30.78    15.28     0.00       1.7335       1.1217       7.7409      81.8428    1241.6565
 2005.6666  244    28.61    13.00     0.00       1.6816       1.1166       7.6370      82.0034    1215.1687
 2005.6666  245    30.00    12.78     0.00       1.4791       1.0079       7.5546      73.0807    1155.7141
 2005.6666  246    29.22    15.28     0.00       1.3473       0.9407       7.4619      65.5156    1108.5708
 2005.6666  247    32.78    17.94     0.00       1.2588       0.9008       7.3837      60.0099    1072.4024
 2005.6666  248    32.44    19.11     0.00       1.1684       0.8529       7.2740      53.6471    1035.4242
 2005.6666  249    31.83    18.28     0.00       1.0786       0.7918       7.2308      46.9978     994.7131
 2005.6666  250    30.89    18.39     0.00       0.9922       0.7322       7.1903      40.7070     956.1238
 2005.6666  251    31.11    19.56     0.28       1.0426       0.9123       7.5250      35.9516     934.2874
 2005.6666  252    33.00    19.39     0.00       0.9310       0.6666       7.4185      32.5145     900.0521
 2005.6666  253    33.56    19.50     0.00       0.8257       0.6053       7.2788      27.6745     865.1520
 2005.6666  254    33.28    18.89     0.00       0.7405       0.5546       7.1106      23.3726     828.8933
 2005.6666  255    31.50    19.50     0.00       0.6827       0.5138       7.0608      19.7848     796.9699
 2005.6666  256    32.06    21.33     0.00       0.6363       0.4812       7.0346      16.9686     770.6882
 2005.6666  257    25.78    10.44     0.43       1.0517       0.8897       7.5832      15.1022     743.2605
 2005.6666  258    25.78    10.50     0.00       0.8939       0.6184       7.4648      13.0369     698.5264
 2005.6666  259    24.28     8.94     0.38       1.2225       0.9581       7.6878      15.6196     877.2377
 2005.6666  260    26.50     8.28     0.00       1.2421       0.7977       7.6338      18.3893    1053.1166
 2005.6666  261    25.39    11.44     0.00       1.1149       0.7334       7.5794      16.9405    1012.8219
 2005.6666  262    30.83    15.72     0.00       0.9988       0.6737       7.5763      16.3163     993.5407
 2005.6666  263    29.67    12.94     0.00       0.8569       0.5922       7.4615      14.6937     953.7864
 2005.6666  264    33.83    13.00     0.00       0.7458       0.5285       7.3757      13.3612     919.2123
 2005.6666  265    36.61    18.11     0.00       0.6772       0.4918       7.2983      12.5235     898.0440
 2005.6666  266    27.67    10.83     0.00       0.5991       0.4446       7.0375      10.5463     846.3734
 2005.6666  267    20.39    11.06     0.00       0.5523       0.4128       6.9180       8.9369     805.8534
 2005.6666  268    32.00    17.44     0.00       0.5335       0.4007       6.9771       8.2887     787.4641
 2005.6666  269    30.11    14.50     0.00       0.5070       0.3826       6.9102       7.4613     759.1453
 2005.6666  270    23.67     9.67     0.00       0.4727       0.3580       6.8005       6.4225     721.1040
 2005.6666  271    28.83    10.00     0.13       0.4563       0.4314       6.8440       5.7756     697.6156
 2005.6666  272    16.61     1.89     0.20       0.5073       0.4598       7.0106       4.8387     649.6946
 2005.6666  273    20.72     1.56     0.00       0.4232       0.3126       6.8604       4.3057     603.1424
 2005.7500  274    27.44     8.72     0.00       0.3990       0.3008       6.7684       6.2721     569.0362
 2005.7500  275    25.11    14.61     0.41       0.8016       0.6750       7.4302       6.8763     626.5011
 2005.7500  276    32.28    19.17     0.00       0.7585       0.5223       7.4453       7.2801     641.2174
 2005.7500  277    31.11    22.00     0.00       0.6834       0.4807       7.3914       7.3662     646.7098
 2005.7500  278    32.33    16.17     0.30       0.9733       0.7982       7.6172       9.0514     770.9323
 2005.7500  279    21.11     2.78     0.81       3.0434       1.5376       7.4860      44.3806    3021.3529
 2005.7500  280    12.50    -1.72     0.00       2.0639       1.0880       7.3906      36.6335    2420.7790
 2005.7500  281    13.22    -0.94     0.00       1.7373       0.9530       7.3744      31.8615    1998.6472
 2005.7500  282    16.78     0.44     0.00       1.4652       0.8384       7.3772      27.4358    1647.6823
 2005.7500  283    17.06     2.72     0.00       1.2362       0.7352       7.3615      23.2318    1363.2607
